,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,provinceID,lockdate,label
5457,59,2021-02-20,504,0.0,9117.0,0.0,,,
5458,48,2021-02-20,380,6.0,9376.0,411.0,,,
5459,47,2021-02-20,193,3.0,2724.0,170.0,,,
5460,46,2021-02-20,94,3.0,2533.0,53.0,,,
5461,35,2021-02-20,1228,28.0,65372.0,1313.0,,,
5462,24,2021-02-20,769,14.0,32036.0,1077.0,,,
5463,10,2021-02-20,38,0.0,4742.0,21.0,,,
5464,13,2021-02-20,3,0.0,1122.0,21.0,,,
5465,12,2021-02-20,4,0.0,1700.0,1.0,,,
5466,11,2021-02-20,0,0.0,320.0,0.0,,,
5467,60,2021-02-20,0,0.0,39.0,0.0,,,
5468,61,2021-02-20,0,0.0,216.0,0.0,,,
5469,62,2021-02-20,6,0.0,41.0,5.0,,,
5470,99,2021-02-20,0,0.0,0.0,0.0,,,
5471,1,2021-02-20,3219,54.0,129338.0,3072.0,,,
5472,59,2021-02-21,475,0.0,6006.0,0.0,,,
5473,48,2021-02-21,328,9.0,8387.0,364.0,,,
5474,47,2021-02-21,182,4.0,2885.0,110.0,,,
5475,46,2021-02-21,57,2.0,1710.0,82.0,,,
5476,35,2021-02-21,1087,13.0,57194.0,1140.0,,,
5477,24,2021-02-21,666,15.0,27310.0,1031.0,,,
5478,10,2021-02-21,25,0.0,5223.0,29.0,,,
5479,13,2021-02-21,3,1.0,790.0,3.0,,,
5480,12,2021-02-21,1,0.0,2262.0,0.0,,,
5481,11,2021-02-21,0,0.0,398.0,0.0,,,
5482,60,2021-02-21,0,0.0,25.0,0.0,,,
5483,61,2021-02-21,0,0.0,80.0,0.0,,,
5484,62,2021-02-21,1,0.0,40.0,3.0,,,
5485,99,2021-02-21,0,0.0,0.0,0.0,,,
5486,1,2021-02-21,2825,44.0,112310.0,2762.0,,,
5487,59,2021-02-22,449,8.0,7219.0,1343.0,,,
5488,48,2021-02-22,273,16.0,7544.0,340.0,,,
5489,47,2021-02-22,177,0.0,2186.0,195.0,,,
5490,46,2021-02-22,89,2.0,2098.0,56.0,,,
5491,35,2021-02-22,1058,11.0,48178.0,1083.0,35.0,2021-02-22,1.0
5492,35,2021-02-22,1058,11.0,48178.0,1083.0,35.0,2021-02-22,1.0
5493,24,2021-02-22,805,10.0,22431.0,960.0,,,
5494,10,2021-02-22,13,0.0,2092.0,37.0,,,
5495,13,2021-02-22,1,1.0,846.0,2.0,,,
5496,12,2021-02-22,1,0.0,1698.0,1.0,,,
5497,11,2021-02-22,0,0.0,358.0,0.0,,,
5498,60,2021-02-22,0,0.0,11.0,0.0,,,
5499,61,2021-02-22,0,0.0,55.0,3.0,,,
5500,62,2021-02-22,12,0.0,29.0,7.0,,,
5501,99,2021-02-22,0,0.0,0.0,0.0,,,
5502,1,2021-02-22,2878,48.0,94745.0,4027.0,,,
5503,59,2021-02-23,595,1.0,6006.0,440.0,,,
5504,48,2021-02-23,267,10.0,6062.0,416.0,,,
5505,47,2021-02-23,126,4.0,2105.0,244.0,,,
5506,46,2021-02-23,70,0.0,1891.0,75.0,,,
5507,35,2021-02-23,975,12.0,31163.0,1002.0,,,
5508,24,2021-02-23,739,12.0,18370.0,959.0,,,
5509,10,2021-02-23,15,0.0,1660.0,50.0,,,
5510,13,2021-02-23,0,0.0,533.0,9.0,,,
5511,12,2021-02-23,3,0.0,1510.0,2.0,,,
5512,11,2021-02-23,0,0.0,303.0,1.0,,,
5513,60,2021-02-23,0,0.0,6.0,2.0,,,
5514,61,2021-02-23,0,0.0,36.0,0.0,,,
5515,62,2021-02-23,0,0.0,34.0,0.0,,,
5516,99,2021-02-23,0,0.0,0.0,0.0,,,
5517,1,2021-02-23,2790,39.0,69679.0,3200.0,,,
5518,59,2021-02-24,492,2.0,6758.0,466.0,,,
5519,48,2021-02-24,430,13.0,6335.0,388.0,,,
5520,47,2021-02-24,57,3.0,1872.0,159.0,,,
5521,46,2021-02-24,42,1.0,1404.0,54.0,,,
5522,35,2021-02-24,1054,9.0,25979.0,1291.0,,,
5523,24,2021-02-24,806,16.0,22598.0,682.0,,,
5524,10,2021-02-24,8,1.0,1049.0,34.0,,,
5525,13,2021-02-24,2,0.0,784.0,13.0,,,
5526,12,2021-02-24,3,0.0,1560.0,2.0,,,
5527,11,2021-02-24,2,0.0,437.0,0.0,,,
5528,60,2021-02-24,0,0.0,22.0,0.0,,,
5529,61,2021-02-24,0,0.0,216.0,1.0,,,
5530,62,2021-02-24,0,0.0,26.0,6.0,,,
5531,99,2021-02-24,0,0.0,0.0,0.0,,,
5532,1,2021-02-24,2896,45.0,69040.0,3096.0,,,
5533,59,2021-02-25,432,10.0,9187.0,562.0,,,
5534,48,2021-02-25,399,8.0,9466.0,452.0,,,
5535,47,2021-02-25,211,1.0,2155.0,142.0,,,
5536,46,2021-02-25,70,1.0,1824.0,56.0,,,
5537,35,2021-02-25,1138,23.0,54852.0,1094.0,,,
5538,24,2021-02-25,858,16.0,33133.0,741.0,,,
5539,10,2021-02-25,10,0.0,1067.0,20.0,,,
5540,13,2021-02-25,1,0.0,955.0,16.0,,,
5541,12,2021-02-25,8,0.0,2759.0,2.0,,,
5542,11,2021-02-25,3,0.0,323.0,0.0,,,
5543,60,2021-02-25,0,0.0,3.0,0.0,,,
5544,61,2021-02-25,0,0.0,86.0,0.0,,,
5545,62,2021-02-25,4,0.0,36.0,6.0,,,
5546,99,2021-02-25,0,0.0,0.0,0.0,,,
5547,1,2021-02-25,3134,59.0,115846.0,3091.0,,,
5548,59,2021-02-26,558,7.0,8270.0,407.0,,,
5549,48,2021-02-26,356,3.0,9217.0,332.0,,,
5550,47,2021-02-26,153,0.0,3104.0,136.0,,,
5551,46,2021-02-26,62,1.0,2318.0,72.0,,,
5552,35,2021-02-26,1258,28.0,66351.0,1007.0,,,
5553,24,2021-02-26,815,11.0,33274.0,1006.0,,,
5554,10,2021-02-26,4,0.0,912.0,52.0,,,
5555,13,2021-02-26,1,0.0,716.0,9.0,,,
5556,12,2021-02-26,10,0.0,2969.0,2.0,,,
5557,11,2021-02-26,1,0.0,461.0,0.0,,,
5558,60,2021-02-26,0,0.0,30.0,0.0,,,
5559,61,2021-02-26,0,0.0,57.0,1.0,,,
5560,62,2021-02-26,1,0.0,45.0,0.0,,,
5561,99,2021-02-26,0,0.0,0.0,0.0,,,
5562,1,2021-02-26,3219,50.0,127724.0,3024.0,,,
5563,59,2021-02-27,569,0.0,9764.0,0.0,,,
5564,48,2021-02-27,415,6.0,9212.0,368.0,,,
5565,47,2021-02-27,162,5.0,3079.0,119.0,,,
5566,46,2021-02-27,90,4.0,1981.0,73.0,,,
5567,35,2021-02-27,1185,16.0,64049.0,984.0,,,
5568,24,2021-02-27,858,12.0,29927.0,760.0,,,
5569,10,2021-02-27,4,1.0,785.0,19.0,,,
5570,13,2021-02-27,2,0.0,719.0,2.0,,,
5571,12,2021-02-27,4,0.0,2797.0,0.0,12.0,2021-02-27,1.0
5572,12,2021-02-27,4,0.0,2797.0,0.0,12.0,2021-02-27,1.0
5573,12,2021-02-27,4,0.0,2797.0,0.0,12.0,2021-02-27,1.0
5574,11,2021-02-27,6,0.0,549.0,0.0,,,
5575,60,2021-02-27,0,0.0,16.0,0.0,,,
5576,61,2021-02-27,0,0.0,63.0,0.0,,,
5577,62,2021-02-27,0,0.0,46.0,6.0,,,
5578,99,2021-02-27,0,0.0,0.0,0.0,,,
5579,1,2021-02-27,3295,44.0,122987.0,2331.0,,,
5580,59,2021-02-28,545,0.0,8762.0,0.0,,,
5581,48,2021-02-28,301,3.0,7762.0,260.0,,,
5582,47,2021-02-28,141,0.0,2647.0,146.0,,,
5583,46,2021-02-28,50,2.0,1709.0,62.0,,,
5584,35,2021-02-28,1062,20.0,59416.0,1029.0,,,
5585,24,2021-02-28,737,9.0,29410.0,885.0,,,
5586,10,2021-02-28,7,0.0,725.0,15.0,,,
5587,13,2021-02-28,0,1.0,936.0,2.0,,,
5588,12,2021-02-28,3,0.0,3230.0,4.0,,,
5589,11,2021-02-28,5,0.0,927.0,0.0,11.0,2021-02-28,1.0
5590,11,2021-02-28,5,0.0,927.0,0.0,11.0,2021-02-28,1.0
5591,60,2021-02-28,0,0.0,14.0,0.0,,,
5592,61,2021-02-28,0,0.0,50.0,0.0,,,
5593,62,2021-02-28,1,0.0,12.0,3.0,,,
5594,99,2021-02-28,0,0.0,0.0,0.0,,,
5595,1,2021-02-28,2852,35.0,115600.0,2406.0,,,
5596,59,2021-03-01,475,8.0,8720.0,1588.0,,,
5597,48,2021-03-01,291,2.0,7506.0,199.0,,,
5598,47,2021-03-01,154,0.0,2285.0,146.0,,,
5599,46,2021-03-01,35,1.0,1880.0,57.0,,,
5600,35,2021-03-01,1023,6.0,49185.0,939.0,35.0,2021-03-01,1.0
5601,24,2021-03-01,613,9.0,22690.0,834.0,,,
5602,10,2021-03-01,2,0.0,1986.0,27.0,,,
5603,13,2021-03-01,1,0.0,841.0,3.0,,,
5604,12,2021-03-01,1,0.0,4839.0,4.0,,,
5605,11,2021-03-01,0,0.0,1458.0,0.0,11.0,2021-03-01,1.0
5606,11,2021-03-01,0,0.0,1458.0,0.0,11.0,2021-03-01,1.0
5607,11,2021-03-01,0,0.0,1458.0,0.0,11.0,2021-03-01,1.0
5608,60,2021-03-01,0,0.0,12.0,0.0,,,
5609,61,2021-03-01,0,0.0,18.0,0.0,,,
5610,62,2021-03-01,1,0.0,33.0,11.0,,,
5611,99,2021-03-01,0,0.0,0.0,0.0,,,
5612,1,2021-03-01,2596,26.0,101453.0,3808.0,,,
5613,59,2021-03-02,438,2.0,6726.0,479.0,,,
5614,48,2021-03-02,257,2.0,5933.0,298.0,,,
5615,47,2021-03-02,137,2.0,1741.0,194.0,,,
5616,46,2021-03-02,56,2.0,1285.0,74.0,,,
5617,35,2021-03-02,966,11.0,35015.0,979.0,,,
5618,24,2021-03-02,588,9.0,18291.0,792.0,,,
5619,10,2021-03-02,5,0.0,865.0,38.0,,,
5620,13,2021-03-02,4,1.0,540.0,3.0,,,
5621,12,2021-03-02,1,0.0,3931.0,7.0,,,
5622,11,2021-03-02,4,0.0,1257.0,0.0,,,
5623,60,2021-03-02,0,0.0,4.0,0.0,,,
5624,61,2021-03-02,0,0.0,40.0,0.0,,,
5625,62,2021-03-02,1,0.0,36.0,0.0,,,
5626,99,2021-03-02,0,0.0,0.0,0.0,,,
5627,1,2021-03-02,2457,29.0,75664.0,2864.0,,,
5628,59,2021-03-03,542,7.0,6415.0,564.0,,,
5629,48,2021-03-03,402,12.0,5864.0,372.0,,,
5630,47,2021-03-03,121,2.0,2175.0,180.0,,,
5631,46,2021-03-03,50,3.0,1323.0,52.0,,,
5632,35,2021-03-03,958,17.0,30767.0,1090.0,,,
5633,24,2021-03-03,729,14.0,21540.0,752.0,,,
5634,10,2021-03-03,3,0.0,485.0,57.0,,,
5635,13,2021-03-03,3,0.0,617.0,2.0,,,
5636,12,2021-03-03,3,0.0,5146.0,2.0,,,
5637,11,2021-03-03,1,0.0,2662.0,1.0,,,
5638,60,2021-03-03,0,0.0,11.0,0.0,,,
5639,61,2021-03-03,0,0.0,105.0,1.0,,,
5640,62,2021-03-03,0,0.0,22.0,1.0,,,
5641,99,2021-03-03,0,0.0,0.0,0.0,,,
5642,1,2021-03-03,2812,55.0,77132.0,3074.0,,,
5643,59,2021-03-04,564,4.0,9189.0,470.0,,,
5644,48,2021-03-04,331,9.0,10362.0,358.0,,,
5645,47,2021-03-04,161,2.0,2588.0,168.0,,,
5646,46,2021-03-04,51,1.0,1771.0,52.0,,,
5647,35,2021-03-04,994,10.0,52613.0,1072.0,,,
5648,24,2021-03-04,707,20.0,27939.0,645.0,,,
5649,10,2021-03-04,5,0.0,754.0,33.0,,,
5650,13,2021-03-04,5,0.0,830.0,6.0,,,
5651,12,2021-03-04,3,0.0,6875.0,4.0,,,
5652,11,2021-03-04,1,0.0,1983.0,0.0,,,
5653,60,2021-03-04,0,0.0,4.0,0.0,,,
5654,61,2021-03-04,0,0.0,79.0,1.0,,,
5655,62,2021-03-04,10,0.0,37.0,4.0,,,
5656,99,2021-03-04,0,0.0,0.0,0.0,,,
5657,1,2021-03-04,2832,46.0,115024.0,2813.0,,,
5658,59,2021-03-05,634,4.0,8282.0,463.0,,,
5659,48,2021-03-05,411,2.0,9483.0,383.0,,,
5660,47,2021-03-05,210,2.0,2991.0,125.0,,,
5661,46,2021-03-05,48,1.0,2232.0,62.0,,,
5662,35,2021-03-05,1250,22.0,65643.0,1159.0,,,
5663,24,2021-03-05,798,10.0,27540.0,877.0,,,
5664,10,2021-03-05,1,0.0,602.0,9.0,,,
5665,13,2021-03-05,4,0.0,803.0,7.0,,,
5666,12,2021-03-05,2,0.0,6551.0,0.0,,,
5667,11,2021-03-05,1,0.0,1556.0,0.0,,,
5668,60,2021-03-05,0,0.0,29.0,0.0,,,
5669,61,2021-03-05,0,0.0,47.0,0.0,,,
5670,62,2021-03-05,4,0.0,64.0,1.0,,,
5671,99,2021-03-05,0,0.0,0.0,0.0,,,
5672,1,2021-03-05,3363,41.0,125823.0,3086.0,,,
5673,59,2021-03-06,545,3.0,10384.0,0.0,,,
5674,48,2021-03-06,341,3.0,10559.0,330.0,,,
5675,47,2021-03-06,163,3.0,3289.0,52.0,,,
5676,46,2021-03-06,70,1.0,2103.0,84.0,,,
5677,35,2021-03-06,990,6.0,64748.0,1152.0,,,
5678,24,2021-03-06,749,10.0,29250.0,815.0,,,
5679,10,2021-03-06,2,0.0,613.0,28.0,,,
5680,13,2021-03-06,6,0.0,1115.0,4.0,,,
5681,12,2021-03-06,6,0.0,5589.0,8.0,,,
5682,11,2021-03-06,0,0.0,898.0,0.0,,,
5683,60,2021-03-06,0,0.0,16.0,0.0,,,
5684,61,2021-03-06,0,0.0,59.0,0.0,,,
5685,62,2021-03-06,4,0.0,33.0,0.0,,,
5686,99,2021-03-06,0,0.0,0.0,0.0,,,
5687,1,2021-03-06,2876,26.0,128656.0,2473.0,,,
5688,59,2021-03-07,532,4.0,9441.0,0.0,,,
5689,48,2021-03-07,304,2.0,8146.0,0.0,,,
5690,47,2021-03-07,116,2.0,2744.0,210.0,,,
5691,46,2021-03-07,56,1.0,1693.0,37.0,,,
5692,35,2021-03-07,1299,15.0,57829.0,1105.0,,,
5693,24,2021-03-07,707,7.0,25728.0,814.0,,,
5694,10,2021-03-07,1,0.0,498.0,1.0,,,
5695,13,2021-03-07,2,0.0,1548.0,2.0,,,
5696,12,2021-03-07,2,0.0,4404.0,2.0,,,
5697,11,2021-03-07,2,0.0,602.0,0.0,,,
5698,60,2021-03-07,0,0.0,12.0,0.0,,,
5699,61,2021-03-07,0,0.0,106.0,0.0,,,
5700,62,2021-03-07,4,0.0,23.0,0.0,,,
5701,99,2021-03-07,0,0.0,0.0,0.0,,,
5702,1,2021-03-07,3025,31.0,112774.0,2171.0,,,
5703,59,2021-03-08,385,4.0,9712.0,1485.0,,,
5704,48,2021-03-08,278,2.0,8086.0,592.0,,,
5705,47,2021-03-08,96,1.0,2263.0,150.0,,,
5706,46,2021-03-08,59,1.0,1717.0,48.0,,,
5707,35,2021-03-08,1631,10.0,46586.0,994.0,35.0,2021-03-08,1.0
5708,35,2021-03-08,1631,10.0,46586.0,994.0,35.0,2021-03-08,1.0
5709,24,2021-03-08,579,9.0,21862.0,737.0,,,
5710,10,2021-03-08,3,0.0,938.0,6.0,,,
5711,13,2021-03-08,4,0.0,1357.0,4.0,,,
5712,12,2021-03-08,0,0.0,3685.0,5.0,,,
5713,11,2021-03-08,2,0.0,594.0,0.0,,,
5714,60,2021-03-08,0,0.0,10.0,0.0,,,
5715,61,2021-03-08,0,0.0,13.0,0.0,,,
5716,62,2021-03-08,0,0.0,32.0,2.0,,,
5717,99,2021-03-08,0,0.0,0.0,0.0,,,
5718,1,2021-03-08,3037,27.0,96855.0,4023.0,,,
5719,59,2021-03-09,550,2.0,6607.0,533.0,,,
5720,48,2021-03-09,255,6.0,5485.0,412.0,,,
5721,47,2021-03-09,113,1.0,1753.0,160.0,,,
5722,46,2021-03-09,60,1.0,1424.0,54.0,,,
5723,35,2021-03-09,1185,6.0,38063.0,972.0,,,
5724,24,2021-03-09,650,12.0,17132.0,806.0,,,
5725,10,2021-03-09,1,0.0,1356.0,5.0,,,
5726,13,2021-03-09,1,1.0,1006.0,0.0,,,
5727,12,2021-03-09,5,0.0,2768.0,3.0,,,
5728,11,2021-03-09,0,0.0,427.0,0.0,,,
5729,60,2021-03-09,0,0.0,2.0,0.0,,,
5730,61,2021-03-09,0,0.0,16.0,0.0,,,
5731,62,2021-03-09,0,0.0,20.0,0.0,,,
5732,99,2021-03-09,0,0.0,0.0,0.0,,,
5733,1,2021-03-09,2820,29.0,76059.0,2945.0,,,
5734,59,2021-03-10,531,1.0,6560.0,539.0,,,
5735,48,2021-03-10,399,2.0,5434.0,404.0,,,
5736,47,2021-03-10,110,1.0,1874.0,140.0,,,
5737,46,2021-03-10,74,1.0,1260.0,38.0,,,
5738,35,2021-03-10,1316,16.0,33264.0,1212.0,,,
5739,24,2021-03-10,792,10.0,22562.0,583.0,,,
5740,10,2021-03-10,0,0.0,1366.0,6.0,,,
5741,13,2021-03-10,0,0.0,783.0,1.0,,,
5742,12,2021-03-10,1,0.0,2841.0,3.0,,,
5743,11,2021-03-10,0,0.0,501.0,0.0,,,
5744,60,2021-03-10,0,0.0,24.0,0.0,,,
5745,61,2021-03-10,0,0.0,89.0,0.0,,,
5746,62,2021-03-10,0,0.0,20.0,1.0,,,
5747,99,2021-03-10,0,0.0,0.0,0.0,,,
5748,1,2021-03-10,3223,31.0,76578.0,2927.0,,,
5749,59,2021-03-11,569,3.0,9147.0,520.0,,,
5750,48,2021-03-11,364,5.0,10414.0,334.0,,,
5751,47,2021-03-11,165,0.0,2399.0,153.0,,,
5752,46,2021-03-11,91,3.0,1947.0,66.0,,,
5753,35,2021-03-11,1092,10.0,54149.0,1110.0,,,
5754,24,2021-03-11,738,14.0,29945.0,553.0,,,
5755,10,2021-03-11,1,0.0,1742.0,7.0,,,
5756,13,2021-03-11,2,0.0,863.0,2.0,,,
5757,12,2021-03-11,0,0.0,2382.0,5.0,,,
5758,11,2021-03-11,0,0.0,799.0,0.0,,,
5759,60,2021-03-11,0,0.0,9.0,0.0,,,
5760,61,2021-03-11,0,0.0,51.0,0.0,,,
5761,62,2021-03-11,0,0.0,16.0,2.0,,,
5762,99,2021-03-11,0,0.0,0.0,0.0,,,
5763,1,2021-03-11,3022,35.0,113863.0,2752.0,,,
5764,59,2021-03-12,648,0.0,8983.0,496.0,,,
5765,48,2021-03-12,425,2.0,10167.0,365.0,,,
5766,47,2021-03-12,176,3.0,2850.0,131.0,,,
5767,46,2021-03-12,96,1.0,2151.0,429.0,,,
5768,35,2021-03-12,1371,18.0,60619.0,1124.0,35.0,2021-03-12,1.0
5769,24,2021-03-12,739,7.0,29315.0,751.0,,,
5770,10,2021-03-12,1,0.0,2095.0,12.0,,,
5771,13,2021-03-12,3,1.0,698.0,3.0,,,
5772,12,2021-03-12,0,0.0,2625.0,3.0,,,
5773,11,2021-03-12,0,0.0,391.0,12.0,,,
5774,60,2021-03-12,0,0.0,14.0,0.0,,,
5775,61,2021-03-12,0,0.0,53.0,0.0,,,
5776,62,2021-03-12,0,0.0,405.0,8.0,,,
5777,99,2021-03-12,0,0.0,0.0,0.0,,,
5778,1,2021-03-12,3459,32.0,120366.0,3334.0,,,
5779,59,2021-03-13,555,4.0,9270.0,0.0,,,
5780,48,2021-03-13,474,5.0,9913.0,421.0,,,
5781,47,2021-03-13,153,1.0,2990.0,120.0,,,
5782,46,2021-03-13,94,4.0,2320.0,51.0,,,
5783,35,2021-03-13,1468,11.0,64611.0,1151.0,,,
5784,24,2021-03-13,789,11.0,29116.0,741.0,,,
5785,10,2021-03-13,0,0.0,1374.0,4.0,,,
5786,13,2021-03-13,0,0.0,662.0,0.0,,,
5787,12,2021-03-13,4,0.0,2681.0,1.0,,,
5788,11,2021-03-13,0,0.0,576.0,0.0,,,
5789,60,2021-03-13,0,0.0,10.0,0.0,,,
5790,61,2021-03-13,0,0.0,37.0,0.0,,,
5791,62,2021-03-13,2,0.0,38.0,6.0,,,
5792,99,2021-03-13,0,0.0,0.0,0.0,,,
5793,1,2021-03-13,3539,36.0,123598.0,2495.0,,,
5794,59,2021-03-14,491,3.0,8963.0,0.0,,,
5795,48,2021-03-14,388,6.0,8879.0,279.0,,,
5796,47,2021-03-14,95,2.0,2859.0,166.0,,,
5797,46,2021-03-14,44,1.0,1950.0,61.0,,,
5798,35,2021-03-14,1747,15.0,58431.0,1167.0,,,
5799,24,2021-03-14,674,5.0,28375.0,800.0,,,
5800,10,2021-03-14,0,0.0,583.0,1.0,,,
5801,13,2021-03-14,5,0.0,728.0,1.0,,,
5802,12,2021-03-14,1,0.0,2004.0,2.0,,,
5803,11,2021-03-14,0,0.0,667.0,0.0,,,
5804,60,2021-03-14,0,0.0,16.0,0.0,,,
5805,61,2021-03-14,0,0.0,53.0,0.0,,,
5806,62,2021-03-14,0,0.0,42.0,0.0,,,
5807,99,2021-03-14,0,0.0,0.0,0.0,,,
5808,1,2021-03-14,3445,32.0,113550.0,2477.0,,,
5809,59,2021-03-15,460,3.0,8660.0,1565.0,,,
5810,48,2021-03-15,364,3.0,8349.0,247.0,,,
5811,47,2021-03-15,110,0.0,1752.0,207.0,,,
5812,46,2021-03-15,49,0.0,1647.0,33.0,,,
5813,35,2021-03-15,1268,9.0,47618.0,1114.0,,,
5814,24,2021-03-15,594,10.0,22797.0,725.0,,,
5815,10,2021-03-15,0,0.0,588.0,2.0,,,
5816,13,2021-03-15,1,0.0,541.0,2.0,,,
5817,12,2021-03-15,0,0.0,2456.0,1.0,,,
5818,11,2021-03-15,0,0.0,339.0,0.0,,,
5819,60,2021-03-15,0,0.0,11.0,0.0,,,
5820,61,2021-03-15,0,0.0,23.0,0.0,,,
5821,62,2021-03-15,0,0.0,45.0,6.0,,,
5822,99,2021-03-15,0,0.0,0.0,0.0,,,
5823,1,2021-03-15,2846,25.0,94826.0,3902.0,,,
5824,59,2021-03-16,556,0.0,7198.0,546.0,,,
5825,48,2021-03-16,355,3.0,6618.0,387.0,,,
5826,47,2021-03-16,156,2.0,2013.0,161.0,,,
5827,46,2021-03-16,108,0.0,1555.0,29.0,,,
5828,35,2021-03-16,1074,11.0,33975.0,1085.0,,,
5829,24,2021-03-16,561,7.0,18236.0,681.0,,,
5830,10,2021-03-16,1,0.0,450.0,6.0,,,
5831,13,2021-03-16,5,0.0,451.0,0.0,,,
5832,12,2021-03-16,2,0.0,1667.0,2.0,,,
5833,11,2021-03-16,1,0.0,338.0,13.0,,,
5834,60,2021-03-16,0,0.0,10.0,0.0,,,
5835,61,2021-03-16,0,0.0,14.0,0.0,,,
5836,62,2021-03-16,0,0.0,15.0,0.0,,,
5837,99,2021-03-16,0,0.0,0.0,0.0,,,
5838,1,2021-03-16,2819,23.0,72540.0,2910.0,,,
5839,59,2021-03-17,498,4.0,7101.0,647.0,59.0,2021-03-17,1.0
5840,48,2021-03-17,479,4.0,6018.0,333.0,,,
5841,47,2021-03-17,87,1.0,2461.0,114.0,,,
5842,46,2021-03-17,94,0.0,1552.0,47.0,,,
5843,35,2021-03-17,1508,14.0,28526.0,1488.0,,,
5844,24,2021-03-17,703,12.0,23772.0,611.0,,,
5845,10,2021-03-17,0,0.0,393.0,9.0,,,
5846,13,2021-03-17,1,0.0,705.0,0.0,,,
5847,12,2021-03-17,2,0.0,1646.0,4.0,,,
5848,11,2021-03-17,0,0.0,417.0,0.0,,,
5849,60,2021-03-17,0,0.0,7.0,0.0,,,
5850,61,2021-03-17,0,0.0,77.0,0.0,,,
5851,62,2021-03-17,12,3.0,2.0,0.0,,,
5852,99,2021-03-17,0,0.0,0.0,0.0,,,
5853,1,2021-03-17,3384,38.0,72677.0,3253.0,,,
5854,59,2021-03-18,622,8.0,8843.0,3530.0,,,
5855,48,2021-03-18,505,1.0,10827.0,338.0,,,
5856,47,2021-03-18,115,1.0,2597.0,96.0,,,
5857,46,2021-03-18,91,1.0,2032.0,34.0,,,
5858,35,2021-03-18,1553,15.0,49128.0,1236.0,,,
5859,24,2021-03-18,702,7.0,32045.0,646.0,,,
5860,10,2021-03-18,1,0.0,552.0,3.0,,,
5861,13,2021-03-18,7,0.0,790.0,1.0,,,
5862,12,2021-03-18,3,1.0,1749.0,0.0,,,
5863,11,2021-03-18,0,0.0,529.0,0.0,,,
5864,60,2021-03-18,0,0.0,8.0,0.0,,,
5865,61,2021-03-18,0,0.0,57.0,0.0,,,
5866,62,2021-03-18,0,0.0,28.0,9.0,,,
5867,99,2021-03-18,0,0.0,0.0,0.0,,,
5868,1,2021-03-18,3599,34.0,109185.0,5893.0,,,
5869,59,2021-03-19,737,2.0,8234.0,-2535.0,,,
5870,48,2021-03-19,696,0.0,10934.0,351.0,,,
5871,47,2021-03-19,174,3.0,2872.0,108.0,,,
5872,46,2021-03-19,89,1.0,2568.0,52.0,,,
5873,35,2021-03-19,1745,10.0,58560.0,1296.0,35.0,2021-03-19,1.0
5874,24,2021-03-19,764,11.0,33289.0,785.0,,,
5875,10,2021-03-19,0,0.0,468.0,8.0,,,
5876,13,2021-03-19,2,0.0,712.0,2.0,,,
5877,12,2021-03-19,3,0.0,2900.0,3.0,,,
5878,11,2021-03-19,4,0.0,437.0,0.0,,,
5879,60,2021-03-19,0,0.0,14.0,0.0,,,
5880,61,2021-03-19,0,0.0,25.0,0.0,,,
5881,62,2021-03-19,0,0.0,52.0,0.0,,,
5882,99,2021-03-19,0,0.0,0.0,0.0,,,
5883,1,2021-03-19,4214,27.0,121065.0,70.0,,,
5884,59,2021-03-20,556,0.0,9789.0,0.0,,,
5885,48,2021-03-20,556,4.0,11918.0,363.0,,,
5886,47,2021-03-20,200,3.0,3635.0,108.0,,,
5887,46,2021-03-20,89,1.0,2264.0,58.0,,,
5888,35,2021-03-20,1829,11.0,56134.0,1261.0,,,
5889,24,2021-03-20,775,7.0,31953.0,725.0,,,
5890,10,2021-03-20,0,0.0,652.0,21.0,,,
5891,13,2021-03-20,3,0.0,848.0,2.0,,,
5892,12,2021-03-20,2,0.0,2549.0,2.0,,,
5893,11,2021-03-20,0,0.0,509.0,0.0,,,
5894,60,2021-03-20,0,0.0,17.0,0.0,,,
5895,61,2021-03-20,0,0.0,65.0,0.0,,,
5896,62,2021-03-20,0,0.0,11.0,2.0,,,
5897,99,2021-03-20,0,0.0,0.0,0.0,,,
5898,1,2021-03-20,4010,26.0,120344.0,2542.0,,,
5899,59,2021-03-21,598,0.0,0.0,0.0,,,
5900,48,2021-03-21,555,2.0,9981.0,200.0,,,
5901,47,2021-03-21,178,1.0,3581.0,164.0,,,
5902,46,2021-03-21,89,7.0,0.0,53.0,,,
5903,35,2021-03-21,1791,18.0,52083.0,1353.0,,,
5904,24,2021-03-21,648,5.0,31079.0,737.0,,,
5905,10,2021-03-21,0,0.0,520.0,0.0,,,
5906,13,2021-03-21,1,0.0,884.0,1.0,,,
5907,12,2021-03-21,6,0.0,2000.0,2.0,,,
5908,11,2021-03-21,0,0.0,651.0,0.0,,,
5909,60,2021-03-21,0,0.0,0.0,0.0,,,
5910,61,2021-03-21,0,0.0,0.0,0.0,,,
5911,62,2021-03-21,0,0.0,0.0,0.0,,,
5912,99,2021-03-21,0,0.0,0.0,0.0,,,
5913,1,2021-03-21,3866,33.0,100779.0,2510.0,,,
5914,59,2021-03-22,631,16.0,16687.0,1668.0,,,
5915,48,2021-03-22,456,5.0,11405.0,246.0,,,
5916,47,2021-03-22,204,0.0,2709.0,176.0,,,
