,pruid,date,numtoday,numdeathstoday,numteststoday,numrecoveredtoday,Class,median_numtoday,median_numdeathstoday,median_numteststoday,median_numrecoveredtoday,std_numtoday,std_numdeathstoday,std_numteststoday,std_numrecoveredtoday,var_numtoday,var_numdeathstoday,var_numteststoday,var_numrecoveredtoday,skew_numtoday,skew_numdeathstoday,skew_numteststoday,skew_numrecoveredtoday,kurt_numtoday,kurt_numdeathstoday,kurt_numteststoday,kurt_numrecoveredtoday
7806,46,20210809,29,0.0,2750.0,66.0,0.0,27.0,0.0,1448.0,18.0,11.349428347273827,1.1629191512658639,839.2184175653889,30.36319827560638,128.80952380990271,1.3523809523809174,704287.5523809555,921.9238095237862,-0.005136523175493101,1.2279033566576003,0.10473263592653453,1.6549152536711211,-0.45334487298115117,-0.11375947995666372,-0.03898930707569548,3.06233932953623
7807,35,20210809,325,0.0,35821.0,192.0,0.0,218.0,5.0,19112.0,155.0,94.79185217144442,5.284298394660227,8854.786355950071,26.862613424550094,8985.495238092972,27.923809523808647,78407241.40951955,721.599999996819,0.7671274399492279,0.899798001223198,0.16908304519162273,1.1729610455106565,-0.4704417809470585,0.0723976510564232,0.8951610923283408,1.633770243902735
7808,24,20210809,250,0.0,48664.0,459.0,0.0,154.0,0.0,14466.0,88.0,134.44991986749048,0.3518657752719953,12707.53298975518,132.0110745715337,18076.780952374615,0.12380952380776232,161481394.6857162,17426.92380953103,0.980693310484357,2.4047631387149635,1.536645519761489,1.6052205588922541,1.356039728598908,4.349112429034288,2.8283190295217215,2.3161693402451897
7809,10,20210809,0,0.0,452.0,1.0,0.0,0.0,0.0,230.0,0.0,0.910258989832657,0.0,124.8579001829577,7.717018916160649,0.828571428571169,0.0,15589.495238097432,59.552380952381284,2.3079099239152323,0.0,0.6900719745241453,3.859428068541799,4.664319034116941,0.0,1.7017095390250132,14.923888665955193
7810,13,20210809,5,0.0,1591.0,14.0,0.0,4.0,0.0,578.0,0.0,6.529785236751321,0.0,353.14280127908575,3.71227051559457,42.63809523809551,0.0,124709.83809523983,13.780952380952774,1.1540073800882296,0.0,1.1470797651539577,2.796072577681983,0.32682850103200367,0.0,3.4851156648899426,8.626551125062196
7811,12,20210809,7,0.0,2430.0,4.0,0.0,1.0,0.0,2443.0,0.0,2.2572634084756418,0.0,553.3266666265465,1.956673562089151,5.095238095243071,0.0,306170.40000004537,3.8285714285786474,1.5542126897241224,0.0,0.3683494064785456,1.1301074834236307,1.4728797274870515,0.0,-0.3670384913431439,0.3376630052949653
7812,11,20210809,0,0.0,302.0,0.0,0.0,0.0,0.0,182.0,0.0,0.7988086367179793,0.0,73.60596507918102,1.1810655903872964e-07,0.6380952380952366,0.0,5417.838095237616,1.394915928796893e-14,3.3258483894540083,0.0,-0.4351504273501076,0.0,11.391178436177317,0.0,0.8808675005970463,0.0
7813,60,20210809,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,7.642612368131977,0.3518657752744984,1.7727461787187174e-06,7.006799418795869,58.40952380952386,0.12380952380952381,3.1426290141618145e-12,49.09523809523813,2.2711161292659323,2.4047631387103294,0.0,0.7659287250841111,5.815555311422761,4.349112426035506,0.0,-0.21562908487922527
7814,61,20210809,0,0.0,42.0,0.0,0.0,0.0,0.0,31.0,0.0,0.35186577527449225,0.0,16.872914333191492,0.258198889747164,0.12380952380951948,0.0,284.69523809521894,0.06666666666666814,2.404763138710466,0.0,-0.23065742838297507,3.87298334620729,4.349112426039483,0.0,-0.6524573870704907,14.999999999994065
7815,62,20210809,0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.341097997154976,1.5444719065272002e-07,0.0,0.0,40.20952380952284,2.385393470051765e-14,0.0,0.0,0.6488639786477214,0.0,0.0,0.0,0.47156516984105024,0.0
7816,99,20210809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7817,1,20210809,1209,8.0,131017.0,1590.0,0.0,907.0,7.0,54237.0,452.0,386.8187960173732,5.5136195008367315,30681.96658780604,366.4693451742294,149628.78095233015,30.400000000007086,941383073.6952463,134299.78095242847,0.5932063167205281,0.9773631566423133,1.136385858506963,1.8409217515247067,-0.36752648341092925,0.7106709080417852,2.1702483265871795,3.9912614031276044
7818,59,20210810,395,0.0,6947.0,149.0,0.0,243.0,0.0,8082.0,64.0,108.00030864153571,1.4540583599999473,4664.558850166499,138.81049088938343,11664.066666666973,2.1142857142857365,21758109.266666614,19268.3523809516,0.384792148308266,2.586495057127497,1.5420116001007433,1.8200619940422649,-1.5148987740277209,6.299095353149399,5.756930483563228,2.6097340856441247
7819,48,20210810,279,2.0,4464.0,194.0,0.0,233.0,0.0,5429.0,47.0,93.90025102656485,0.9904304018721978,5932.570804666496,106.60460992442864,8817.257142851891,0.9809523809527231,35195396.352381274,11364.542857139591,0.4751848904551866,1.6754810288852349,1.2781702913418305,1.2122748475380527,-1.0270401366756328,1.6223888280634924,2.188545958451049,0.9396297713651984
7820,47,20210810,65,2.0,1301.0,79.0,0.0,61.0,0.0,1421.0,49.0,28.121843738238915,0.7367883976130013,348.01885553733354,17.22456717266356,790.8380952379273,0.5428571428571342,121117.12380951541,296.6857142855991,1.218096404630872,1.631987085699384,-0.16182544347502434,0.03221171675451876,2.834788663708802,1.320051139995739,-1.3248636089873251,-0.3361193874549909
7821,46,20210810,31,0.0,1271.0,19.0,0.0,29.0,0.0,1398.0,18.0,9.972820205815403,1.1629191512658639,751.7335647561275,30.250068870444636,99.45714285751998,1.3523809523809174,565103.352380955,915.0666666666435,0.09085751611421539,1.2279033566576003,0.17723615045582922,1.8059182587688458,-0.16150765322994287,-0.11375947995666372,0.7049732941892983,3.5309914467113264
7822,35,20210810,321,2.0,15805.0,200.0,0.0,218.0,5.0,17115.0,158.0,91.93802260217356,5.334523676687731,7883.7507462226995,27.294688127854243,8452.599999997778,28.45714285714198,62153525.828566976,744.9999999968273,0.5572757885588214,0.8946392972805333,0.21659325655318812,0.8512689529690862,-0.8262921304997672,0.017456294129233677,2.318482876772624,0.6194522477482354
7823,24,20210810,234,0.0,13078.0,183.0,0.0,175.0,0.0,14107.0,88.0,131.90292245577672,0.25819888974374156,10840.385960885089,129.43492573493143,17398.380952374646,0.0666666666649008,117513967.78095452,16753.400000007216,0.80621847212444,3.8729833463284193,2.1642619121310886,1.7474913669330374,1.3190248551514283,15.000000013551931,7.72034335824224,2.99611582119809
7824,10,20210810,0,0.0,161.0,1.0,0.0,0.0,0.0,221.0,0.0,0.910258989832657,0.0,98.66595881343123,7.701576832979468,0.828571428571169,0.0,9734.971428573708,59.314285714286044,2.3079099239152323,0.0,0.28123962736306407,3.854214098657154,4.664319034116941,0.0,2.6861234466746655,14.895040056338463
7825,13,20210810,8,0.0,753.0,10.0,0.0,5.0,0.0,657.0,0.0,6.400892794870793,0.0,352.43189142760593,4.240395309514522,40.97142857142883,0.0,124208.23809523981,17.98095238095276,1.0127932188934174,0.0,0.996470072536592,1.9510404694385877,0.1863498044412247,0.0,3.268873827907848,3.2931233495569328
7826,12,20210810,1,0.0,1713.0,0.0,0.0,1.0,0.0,2443.0,0.0,2.2572634084756418,0.0,595.9237087637244,1.956673562089151,5.095238095243071,0.0,355125.0666667122,3.8285714285786474,1.5542126897241224,0.0,0.22613978042716487,1.1301074834236307,1.4728797274870515,0.0,-0.5996747675602472,0.3376630052949653
7827,11,20210810,2,0.0,113.0,0.0,0.0,0.0,0.0,148.0,0.0,0.9102589898327987,0.0,71.49072533918876,1.1810655903872964e-07,0.8285714285714272,0.0,5110.923809523326,1.394915928796893e-14,2.307909923915229,0.0,-0.1894217113461186,0.0,4.664319034116893,0.0,1.0769416644884753,0.0
7828,60,20210810,9,0.0,0.0,11.0,0.0,3.0,0.0,0.0,6.0,7.586328555525459,0.3518657752744984,1.7727461787187174e-06,6.832694511370629,57.552380952381,0.12380952380952381,3.1426290141618145e-12,46.685714285714326,2.0827455529208474,2.4047631387103294,0.0,0.5505163752529646,5.157921446535952,4.349112426035506,0.0,-0.3428342293626955
7829,61,20210810,1,0.0,6.0,0.0,0.0,0.0,0.0,29.0,0.0,0.41403933560540745,0.0,17.689652611732935,0.258198889747164,0.17142857142856724,0.0,312.9238095237898,0.06666666666666814,1.6720819322526783,0.0,0.021126854026680797,3.87298334620729,0.897435897436718,0.0,-0.9040290927544266,14.999999999994065
7830,62,20210810,0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.485882103975191,1.5444719065272002e-07,0.0,0.0,42.066666666665654,2.385393470051765e-14,0.0,0.0,0.7403192075631538,0.0,0.0,0.0,0.33169433282732724,0.0
7831,99,20210810,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7832,1,20210810,1346,6.0,45617.0,846.0,0.0,958.0,7.0,52603.0,452.0,360.4452537519816,5.4728768442555,26288.31135604548,372.24151146425135,129920.78095233042,29.95238095238804,691075313.9523898,138563.74285719037,0.5468914696689048,0.9718063545739609,1.5489860668674287,1.7051732973557259,-0.6481523423207559,0.7660890321528805,5.879578149101806,3.330086011556203
7833,59,20210811,536,1.0,8437.0,231.0,0.0,293.0,0.0,8437.0,66.0,120.05772421155342,1.4474937289114993,4580.932170681082,141.92643969928048,14413.85714285742,2.095238095238117,20984939.552380893,20143.114285713495,0.4278149560175587,2.469906952801337,1.5044903500129916,1.4899923994362907,-1.0996334484456451,5.854100445009546,6.076489265462142,1.4543908606057225
7834,48,20210811,501,1.0,5424.0,194.0,0.0,240.0,0.0,5429.0,49.0,108.08955722430927,0.9154754164343141,5931.949404947539,108.73611569823343,11683.35238094723,0.8380952380955808,35188023.74285746,11823.542857139606,0.6417611249899532,2.0462065006051904,1.2766095460865097,0.8940862765551345,-0.44334883769532385,3.6462968849333524,2.1870426779295395,0.1344986426376726
7835,47,20210811,92,0.0,1864.0,44.0,0.0,65.0,0.0,1564.0,49.0,28.085244388838564,0.7367883976130013,354.73810594509814,16.927014193994598,788.780952380788,0.5428571428571342,125839.12380951569,286.52380952369464,0.924429735174349,1.631987085699384,-0.43044347366271674,-0.08960400381016125,2.127981224711832,1.320051139995739,-1.228369349553789,-0.10914605895290098
7836,46,20210811,22,0.0,1308.0,30.0,0.0,29.0,0.0,1398.0,18.0,10.020455269592345,1.1629191512658639,750.6891563915201,29.488012092083014,100.409523809901,1.3523809523809174,563534.2095238122,869.542857142834,0.10154627351810022,1.2279033566576003,0.1674293944101979,2.054832133736395,-0.21324101382643482,-0.11375947995666372,0.7255001716369017,4.732915546966751
7837,35,20210811,324,3.0,16479.0,204.0,0.0,226.0,4.0,17115.0,169.0,88.03749201333385,5.391351098441446,7751.255030791888,28.641794303940078,7750.59999999782,29.06666666666579,60081954.55237655,820.3523809492143,0.3681629565757278,0.9359477230139096,0.11881220652818901,0.5317353274633895,-1.0240265967140756,-0.008518541470326185,2.682389187635793,-0.28680135423664627
7838,24,20210811,365,0.0,17865.0,147.0,0.0,184.0,0.0,14466.0,96.0,134.9665919862197,0.25819888974374156,10812.018672799011,129.3236250652108,18215.980952374706,0.0666666666649008,116899747.78095448,16724.60000000722,0.4834980383682168,3.8729833463284193,2.0317807707628863,1.641936294340008,0.5594678343953314,15.000000013551931,7.333269252386424,2.725191957786275
7839,10,20210811,0,0.0,191.0,0.0,0.0,0.0,0.0,205.0,0.0,0.910258989832657,0.0,98.91410415103748,7.701576832979468,0.828571428571169,0.0,9784.000000002288,59.314285714286044,2.3079099239152323,0.0,0.3678594360610818,3.854214098657154,4.664319034116941,0.0,2.667652301547173,14.895040056338463
7840,13,20210811,13,0.0,975.0,6.0,0.0,6.0,0.0,685.0,1.0,6.427618977061876,0.0,356.2255438556305,4.267261863247225,41.31428571428596,0.0,126896.63809523974,18.20952380952418,0.7050943587040785,0.0,0.6924212288079558,1.6503615595590715,-0.4230453579638348,0.0,2.5605858357327773,2.2448525262836085
7841,12,20210811,3,0.0,2319.0,1.0,0.0,1.0,0.0,2443.0,0.0,2.2824381283024486,0.0,595.1669473669895,1.4864467059168507,5.209523809528784,0.0,354223.6952381408,2.2095238095310563,1.4183861848871182,0.0,0.22058572260906537,0.923686402355647,1.029317814123425,0.0,-0.5882855665052219,-0.8799620415273619
7842,11,20210811,2,0.0,216.0,0.0,0.0,0.0,0.0,182.0,0.0,0.9904304018720245,0.0,69.70106236807023,1.1810655903872964e-07,0.9809523809523798,0.0,4858.238095237616,1.394915928796893e-14,1.6754810288852149,0.0,-0.49677850145623337,0.0,1.622388828063257,0.0,1.6821702398098972,0.0
7843,60,20210811,3,0.0,0.0,4.0,0.0,3.0,0.0,0.0,6.0,4.329302154257333,0.3518657752744984,1.7727461787187174e-06,6.445374864416901,18.742857142857186,0.12380952380952381,3.1426290141618145e-12,41.54285714285719,0.9736110197421212,2.4047631387103294,0.0,0.8799768645346956,0.3620641330709727,4.349112426035506,0.0,0.6581554290667683
7844,61,20210811,0,0.0,39.0,0.0,0.0,0.0,0.0,31.0,0.0,0.41403933560540745,0.0,17.85043683605742,0.258198889747164,0.17142857142856724,0.0,318.63809523807566,0.06666666666666814,1.6720819322526783,0.0,-0.12115503721605252,3.87298334620729,0.897435897436718,0.0,-0.9857761725165576,14.999999999994065
7845,62,20210811,0,0.0,17.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,6.728050733062714,1.5444719065272002e-07,0.0,0.0,45.26666666666573,2.385393470051765e-14,0.0,0.0,0.48392723232192375,0.0,0.0,0.0,-0.3565804056759768,0.0
7846,99,20210811,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7847,1,20210811,1861,5.0,55134.0,861.0,0.0,1086.0,6.0,54237.0,526.0,385.93501796959026,5.5403283382165345,25974.421684198864,378.3650668462555,148945.83809518794,30.695238095245184,674670581.8285801,143160.12380957138,0.5404547722486645,0.9984180830916748,1.4759840325275961,1.4157290094704433,-0.8774450290974855,0.6922098994035591,5.998539324537131,2.330183406428803
7848,59,20210812,513,1.0,13486.0,256.0,0.0,342.0,0.0,8594.0,101.0,126.1602533439505,1.3020130933435798,4642.708607001277,145.20353531049395,15916.409523809774,1.6952380952381174,21554743.20952374,21084.06666666586,0.19904526815842188,3.2766227361449425,1.1654103988288322,1.151727204424496,-1.3392169420128157,11.490827692696152,4.843791180016613,0.4471532543465355
7849,48,20210812,550,0.0,8613.0,218.0,0.0,244.0,0.0,7129.0,100.0,126.52904804824443,0.9154754164343141,5951.940390286526,110.8702373218633,16009.599999994947,0.8380952380955808,35425594.40952413,12292.209523806288,0.6098498241606133,2.0462065006051904,1.1448757107363863,0.5715739465911542,-0.5037200610435826,3.6462968849333524,1.8798970374237216,-0.4936861953574302
7850,47,20210812,138,2.0,2279.0,28.0,0.0,65.0,0.0,1564.0,48.0,33.50366007013381,0.8338093878327867,399.45102804914137,17.411818646290598,1122.4952380950785,0.6952380952380864,159561.1238095159,303.171428571313,0.8201149642871853,1.1588743292504058,-0.03116697944092971,0.13920211540698654,0.519870426797217,-0.4077110729390712,-0.8164635635140441,-0.3996880097767851
7851,46,20210812,38,1.0,1843.0,24.0,0.0,29.0,0.0,1448.0,18.0,10.198039027204015,0.9856107606091444,744.7395965481287,29.488012092083014,104.00000000037619,0.9714285714285361,554637.0666666694,869.542857142834,-0.13894322549682317,1.487466865225964,-0.024861254938509224,2.054832133736395,-0.39848169581986126,1.1458610593558631,0.8354088919397927,4.732915546966751
7852,35,20210812,513,0.0,24772.0,256.0,0.0,258.0,3.0,19112.0,169.0,105.2173713703832,5.595916878786249,7882.751617719689,36.072281932342015,11070.695238093134,31.314285714284836,62137773.066662386,1301.2095238063682,0.6646270752190274,0.9012346407865991,-0.14031746937608192,0.7934122695590069,-0.003367714410636871,-0.17116501432393214,2.322195912741039,0.09875323749018058
7853,24,20210812,369,0.0,17916.0,142.0,0.0,218.0,0.0,14611.0,96.0,139.14836206962863,0.25819888974374156,10830.101443046078,128.69835533787483,19362.266666660467,0.0666666666649008,117291097.26666875,16563.26666667389,0.18650956534721477,3.8729833463284193,1.9348659601856681,1.5452699484930137,0.01296370463958414,15.000000013551931,6.990251891616879,2.539155888343403
7854,10,20210812,0,0.0,253.0,0.0,0.0,0.0,0.0,221.0,0.0,0.910258989832657,0.0,97.83343473671574,0.4140393356058075,0.828571428571169,0.0,9571.380952383219,0.17142857142889853,2.3079099239152323,0.0,0.1785485549898409,1.6720819322526783,4.664319034116941,0.0,2.842703259328016,0.897435897436718
7855,13,20210812,11,0.0,1043.0,14.0,0.0,7.0,0.0,753.0,1.0,6.326813686886288,0.0,364.2686345202393,5.087800535173783,40.02857142857166,0.0,132691.63809523967,25.885714285714634,0.4736256005945146,0.0,0.3996711846157972,1.2306564788677286,-0.5631828031628106,0.0,1.8263529560709146,0.2771302203344689
7856,12,20210812,7,0.0,3446.0,2.0,0.0,1.0,0.0,2603.0,0.0,2.5967012040013584,0.0,632.0087928864277,1.4735767952284695,6.742857142862104,0.0,399435.1142857595,2.171428571435807,1.0461071285258048,0.0,0.0185049231718803,0.6861763883054266,-0.36969924645922286,0.0,-1.0216463662184567,-1.1969955252493936
7857,11,20210812,0,0.0,241.0,0.0,0.0,0.0,0.0,182.0,0.0,0.9904304018720245,0.0,71.93038963039525,1.1810655903872964e-07,0.9809523809523798,0.0,5173.980952380473,1.394915928796893e-14,1.6754810288852149,0.0,-0.5058936662871171,0.0,1.622388828063257,0.0,1.2513596378308716,0.0
7858,60,20210812,2,0.0,0.0,5.0,0.0,2.0,0.0,0.0,6.0,4.350150517374034,0.3518657752744984,1.7727461787187174e-06,6.457184997755457,18.92380952380957,0.12380952380952381,3.1426290141618145e-12,41.69523809523814,1.007406526053587,2.4047631387103294,0.0,0.909709264471502,0.36670075127521967,4.349112426035506,0.0,0.6753675124882494
7859,61,20210812,0,0.0,53.0,1.0,0.0,0.0,0.0,31.0,0.0,0.41403933560540745,0.0,18.318088900110773,0.3518657752745006,0.17142857142856724,0.0,335.5523809523615,0.12380952380952533,1.6720819322526783,0.0,-0.09108847798314185,2.404763138710466,0.897435897436718,0.0,-1.0633887370200825,4.349112426039483
7860,62,20210812,0,0.0,27.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.875821952569183,1.5444719065272002e-07,0.0,0.0,62.02857142857066,2.385393470051765e-14,0.0,0.0,0.4791538798039072,0.0,0.0,0.0,-0.5203279768310147,0.0
7861,99,20210812,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7862,1,20210812,2141,4.0,73972.0,946.0,0.0,1209.0,6.0,55134.0,543.0,444.77702278776746,5.642525608103372,26282.10011033236,386.50345898784843,197826.5999999502,31.83809523810233,690748786.2095324,149384.92380957142,0.5738197830697692,1.146785322488553,1.2061959673092246,1.0958254233681084,-0.6072257723207796,0.8100961639543829,5.055023652974353,1.3325674801925407
7863,59,20210813,717,0.0,12872.0,262.0,0.0,364.0,0.0,8594.0,117.0,156.00604383896774,1.3020130933435798,4727.888360820386,147.37018500555195,24337.885714285923,1.6952380952381174,22352928.35238088,21717.97142857061,0.6526293652500584,3.2766227361449425,0.9442084062734722,0.8457028416086917,0.2604141253292096,11.490827692696152,3.9635402608992942,-0.2380086456368283
7864,48,20210813,582,1.0,8585.0,244.0,0.0,279.0,0.0,7294.0,152.0,144.39205887673225,0.9154754164343138,5972.940025051102,113.9990392607663,20849.06666666171,0.8380952380955803,35676012.54285745,12995.780952377736,0.4770368777978138,1.820865980706551,1.0795322649113532,0.2642037788841954,-0.873093516648271,2.8953432930707472,1.706188460777019,-0.9507335562645931
7865,47,20210813,125,0.0,2195.0,22.0,0.0,70.0,0.0,1764.0,48.0,35.63545585909572,0.8338093878327867,433.0813956268355,16.78519756043228,1269.8857142855595,0.6952380952380864,187559.4952380876,281.74285714274174,0.4922697510004048,1.1588743292504058,-0.08684911139429025,0.2667528192779907,-0.4196300435463678,-0.4077110729390712,-1.1266313299663973,-0.42098148989292344
7866,46,20210813,21,0.0,1615.0,20.0,0.0,29.0,0.0,1448.0,19.0,9.408709237944791,0.9154754164341075,744.5464071372281,29.41444413565384,88.52380952418766,0.8380952380952025,554349.3523809551,865.2095238095008,-0.0343257565347042,2.046206500605184,-0.007260935318040659,2.032851808997907,-0.26758019378840603,3.646296884933253,0.8397465099658333,4.693533370421908
7867,35,20210813,510,4.0,22896.0,264.0,0.0,321.0,4.0,19112.0,183.0,118.7047156763685,5.566053573309504,7954.270916276334,42.401931672043744,14090.809523807484,30.9809523809515,63270425.80951955,1797.9238095206663,0.48759947159910316,0.882060902938451,-0.19110219470711232,0.6863174566437306,-0.6306389058516759,-0.15682818902274165,2.13435917602236,-0.5252905116248027
7868,24,20210813,426,0.0,18389.0,217.0,0.0,234.0,0.0,15370.0,107.0,146.0065882401122,0.25819888974374156,10855.355731926464,130.31580688395695,21317.923809517666,0.0666666666649008,117838748.06666872,16982.209523816764,-0.06375360383031843,3.8729833463284193,1.839882044410427,1.290167249804926,-0.38258157952080224,15.000000013551931,6.649402289207105,1.7634153615278763
7869,10,20210813,4,0.0,195.0,2.0,0.0,0.0,0.0,205.0,0.0,1.290994448735707,0.0,91.59928259233733,0.6172133998486329,1.666666666666412,0.0,8390.428571430873,0.38095238095270834,1.8726512882761155,0.0,0.3942906658823777,1.791550914223347,2.498901098901112,0.0,4.566303670695077,2.625000000000308
7870,13,20210813,19,0.0,901.0,3.0,0.0,8.0,0.0,766.0,3.0,6.8473143849040925,0.0,366.6594371581678,4.985693819032934,46.885714285714506,0.0,134439.1428571444,24.857142857143202,0.2389957000641696,0.0,0.2484537120266607,1.205039414323099,-1.0400015391008315,0.0,1.6111890953192187,0.3092472331473539
7871,12,20210813,1,0.0,4282.0,0.0,0.0,1.0,0.0,2603.0,0.0,2.5967012040013584,0.0,758.2962544572234,1.4735767952284695,6.742857142862104,0.0,575013.2095238541,2.171428571435807,1.0461071285258048,0.0,0.33883655141049923,0.6861763883054266,-0.36969924645922286,0.0,-0.5748160142609967,-1.1969955252493936
7872,11,20210813,2,0.0,162.0,0.0,0.0,0.0,0.0,162.0,0.0,1.0465362369445668,0.0,71.86813321235005,1.1810655903872964e-07,1.0952380952380942,0.0,5165.028571428093,1.394915928796893e-14,1.214389875064366,0.0,-0.44350654835157816,0.0,-0.003053657117928966,0.0,1.2216316820707773,0.0
7873,60,20210813,9,0.0,0.0,8.0,0.0,3.0,0.0,0.0,6.0,4.418575508442689,0.3518657752744984,1.7727461787187174e-06,6.295879226771689,19.52380952380957,0.12380952380952381,3.1426290141618145e-12,39.638095238095275,0.6774657104202004,2.4047631387103294,0.0,1.0752371838295585,-0.3791973642062895,4.349112426035506,0.0,1.3128596609431982
7874,61,20210813,0,0.0,27.0,0.0,0.0,0.0,0.0,29.0,0.0,0.41403933560540745,0.0,17.231477287910916,0.3518657752745006,0.17142857142856724,0.0,296.9238095237897,0.12380952380952533,1.6720819322526783,0.0,0.05505578177726669,2.404763138710466,0.897435897436718,0.0,-0.698752962764388,4.349112426039483
7875,62,20210813,0,0.0,13.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.864931204857554,1.5444719065272002e-07,0.0,0.0,61.85714285714211,2.385393470051765e-14,0.0,0.0,0.39438288763513346,0.0,0.0,0.0,-0.561994406235884,0.0
7876,99,20210813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7877,1,20210813,2416,5.0,72132.0,1042.0,0.0,1346.0,6.0,55134.0,614.0,524.2240070082256,5.642525608103372,26589.37075886508,395.31139022059926,274810.80952376017,31.83809523810233,706994637.3523893,156271.0952381429,0.6038049566010567,1.146785322488553,1.0609703403282364,0.7602104906785824,-0.43778908217471907,0.8100961639543829,4.459076110568299,0.4713015409992381
7878,59,20210814,532,0.0,12120.0,0.0,0.0,395.0,0.0,9455.0,117.0,158.06547769230139,1.3020130933435798,4743.503684991057,150.79797270330846,24984.695238095424,1.6952380952381174,22500827.209523734,22740.02857142776,0.34079920545399217,3.2766227361449425,0.7444385709843565,0.8304257441743015,-0.19378182033256708,11.490827692696152,3.5992133875423646,-0.34427291874676225
7879,48,20210814,564,0.0,9300.0,0.0,0.0,369.0,0.0,7294.0,152.0,151.82235860183349,0.9154754164343138,6004.415591879056,117.0568848283221,23050.028571423725,0.8380952380955803,36053006.60000031,13702.314285711063,0.2232560621993532,1.820865980706551,1.0132718760560802,0.2596884194725044,-1.2113296584376139,2.8953432930707472,1.5070293427281507,-1.0715982780084623
7880,47,20210814,128,0.0,1829.0,63.0,0.0,81.0,0.0,1764.0,49.0,37.530685857738206,0.8338093878327867,434.8294356356645,16.241334685943706,1408.5523809522306,0.6952380952380864,189076.6380952305,263.7809523808381,0.20821416552286134,1.1588743292504058,-0.10542020805456696,0.04431595545907902,-0.95416768685499,-0.4077110729390712,-1.1589889569903067,-0.4383238747642399
7881,46,20210814,24,0.0,3478.0,0.0,0.0,27.0,0.0,1448.0,18.0,8.078778785623884,0.9102589898327799,887.2539658970272,30.006824620567585,65.26666666704651,0.8285714285713929,787219.6000000032,900.4095238095009,-0.2929958530214226,2.3079099239152305,0.3478531066718696,2.0894355249167003,-0.4210183660176104,4.664319034116899,0.3337480344680516,4.74523032962167
7882,35,20210814,578,2.0,23586.0,260.0,0.0,324.0,3.0,19112.0,191.0,136.24568145186748,5.457192719792063,8062.755098658781,45.53156937247695,18562.885714283748,29.780952380951494,65008019.78094817,2073.1238095206813,0.4240003635612799,1.2202199044229491,-0.2814031721445555,0.41642464736091656,-0.7672824742343289,0.6855059663490459,1.8818495591709603,-1.0859617617427135
7883,24,20210814,433,1.0,0.0,0.0,0.0,250.0,0.0,15370.0,107.0,149.67717642597037,0.3518657752719953,11579.967289615872,134.4313242975319,22403.25714285106,0.12380952380776232,134095642.42857358,18071.780952388184,-0.3299893872395529,2.4047631387149635,1.6068455120190783,1.246500031593264,-0.40065989309413125,4.349112429034288,5.291997731666843,1.4930746557267605
7884,10,20210814,0,0.0,245.0,0.0,0.0,0.0,0.0,205.0,0.0,1.290994448735707,0.0,91.76590299443063,0.6172133998486329,1.666666666666412,0.0,8420.980952383254,0.38095238095270834,1.8726512882761155,0.0,0.37390814998504557,1.791550914223347,2.498901098901112,0.0,4.495024395608955,2.625000000000308
7885,13,20210814,0,0.0,1112.0,0.0,0.0,8.0,0.0,766.0,3.0,7.207800007795803,0.0,379.0840213436815,4.985693819032934,51.952380952381176,0.0,143704.69523809679,24.857142857143202,0.280646556226696,0.0,0.11704065430747641,1.205039414323099,-1.2444604386565987,0.0,0.9842317046848311,0.3092472331473539
7886,12,20210814,0,0.0,2601.0,0.0,0.0,1.0,0.0,2601.0,0.0,2.642149197331094,0.0,759.0820396091502,1.4864467059168507,6.980952380957345,0.0,576205.5428571876,2.2095238095310563,1.0405512447353173,0.0,0.411340557785426,0.923686402355647,-0.4153394312787202,0.0,-0.5448619309438826,-0.8799620415273619
7887,11,20210814,0,0.0,257.0,0.0,0.0,0.0,0.0,187.0,0.0,1.0465362369445668,0.0,74.90896061855287,1.1810655903872964e-07,1.0952380952380942,0.0,5611.352380951905,1.394915928796893e-14,1.214389875064366,0.0,-0.6091342387987323,0.0,-0.003053657117928966,0.0,0.9111825050009671,0.0
