,pruid,date,numtoday,numdeathstoday,numtestedtoday,numrecoveredtoday
2821,35,20200911,213,-1.0,31438.0,124.0
2822,24,20200911,219,1.0,18789.0,219.0
2823,10,20200911,0,0.0,264.0,0.0
2824,13,20200911,0,0.0,316.0,1.0
2825,12,20200911,0,0.0,593.0,0.0
2826,11,20200911,0,0.0,311.0,3.0
2827,60,20200911,0,0.0,28.0,0.0
2828,61,20200911,0,0.0,0.0,0.0
2829,62,20200911,0,0.0,22.0,0.0
2830,99,20200911,0,0.0,0.0,0.0
2831,1,20200911,702,0.0,66764.0,684.0
2832,59,20200912,0,0.0,4514.0,0.0
2833,48,20200912,0,0.0,0.0,0.0
2834,47,20200912,21,0.0,1240.0,4.0
2835,46,20200912,17,0.0,0.0,66.0
2836,35,20200912,232,1.0,0.0,119.0
2837,24,20200912,244,6.0,15421.0,211.0
2838,10,20200912,1,0.0,462.0,0.0
2839,13,20200912,0,0.0,400.0,0.0
2840,12,20200912,0,0.0,566.0,1.0
2841,11,20200912,0,0.0,282.0,0.0
2842,60,20200912,0,0.0,0.0,0.0
2843,61,20200912,0,0.0,37.0,0.0
2844,62,20200912,0,0.0,0.0,0.0
2845,99,20200912,0,0.0,0.0,0.0
2846,1,20200912,515,7.0,22922.0,401.0
2847,59,20200913,0,0.0,3945.0,0.0
2848,48,20200913,0,0.0,0.0,0.0
2849,47,20200913,17,0.0,1269.0,1.0
2850,46,20200913,18,0.0,0.0,17.0
2851,35,20200913,204,1.0,64578.0,124.0
2852,24,20200913,279,0.0,14045.0,214.0
2853,10,20200913,0,0.0,345.0,0.0
2854,13,20200913,0,0.0,469.0,0.0
2855,12,20200913,0,0.0,379.0,0.0
2856,11,20200913,0,0.0,186.0,0.0
2857,60,20200913,0,0.0,0.0,0.0
2858,61,20200913,0,0.0,0.0,0.0
2859,62,20200913,0,0.0,0.0,0.0
2860,99,20200913,0,0.0,0.0,0.0
2861,1,20200913,518,1.0,85216.0,356.0
2862,59,20200914,317,6.0,3293.0,173.0
2863,48,20200914,418,1.0,30449.0,323.0
2864,47,20200914,5,0.0,1396.0,1.0
2865,46,20200914,21,0.0,3760.0,3.0
2866,35,20200914,313,1.0,28574.0,133.0
2867,24,20200914,276,0.0,12351.0,160.0
2868,10,20200914,0,0.0,160.0,0.0
2869,13,20200914,1,0.0,265.0,0.0
2870,12,20200914,0,0.0,442.0,0.0
2871,11,20200914,0,0.0,176.0,0.0
2872,60,20200914,0,0.0,53.0,0.0
2873,61,20200914,0,0.0,0.0,0.0
2874,62,20200914,0,0.0,78.0,0.0
2875,99,20200914,0,0.0,0.0,0.0
2876,1,20200914,1351,8.0,80997.0,793.0
2877,59,20200915,97,0.0,3296.0,102.0
2878,48,20200915,124,0.0,8552.0,171.0
2879,47,20200915,10,0.0,1296.0,12.0
2880,46,20200915,17,0.0,1692.0,5.0
2881,35,20200915,251,9.0,26759.0,117.0
2882,24,20200915,292,5.0,13753.0,200.0
2883,10,20200915,0,0.0,321.0,0.0
2884,13,20200915,0,0.0,2.0,0.0
2885,12,20200915,0,0.0,513.0,0.0
2886,11,20200915,2,0.0,307.0,9.0
2887,60,20200915,0,0.0,50.0,0.0
2888,61,20200915,0,0.0,145.0,0.0
2889,62,20200915,0,0.0,9.0,0.0
2890,99,20200915,0,0.0,0.0,0.0
2891,1,20200915,793,14.0,56695.0,616.0
2892,59,20200916,122,0.0,4351.0,98.0
2893,48,20200916,171,0.0,8195.0,167.0
2894,47,20200916,10,0.0,957.0,4.0
2895,46,20200916,23,0.0,1239.0,9.0
2896,35,20200916,315,2.0,27821.0,154.0
2897,24,20200916,303,3.0,17925.0,176.0
2898,10,20200916,0,0.0,324.0,1.0
2899,13,20200916,0,0.0,442.0,0.0
2900,12,20200916,0,0.0,658.0,0.0
2901,11,20200916,0,0.0,482.0,0.0
2902,60,20200916,0,0.0,34.0,0.0
2903,61,20200916,0,0.0,40.0,0.0
2904,62,20200916,0,0.0,29.0,0.0
2905,99,20200916,0,0.0,0.0,0.0
2906,1,20200916,944,5.0,62497.0,609.0
2907,59,20200917,165,1.0,3966.0,73.0
2908,48,20200917,146,0.0,8401.0,194.0
2909,47,20200917,6,0.0,1194.0,4.0
2910,46,20200917,11,0.0,1370.0,1.0
2911,35,20200917,293,3.0,33985.0,179.0
2912,24,20200917,499,3.0,16494.0,208.0
2913,10,20200917,0,0.0,481.0,0.0
2914,13,20200917,0,0.0,476.0,1.0
2915,12,20200917,0,0.0,541.0,0.0
2916,11,20200917,0,0.0,462.0,0.0
2917,60,20200917,0,0.0,29.0,0.0
2918,61,20200917,0,0.0,0.0,0.0
2919,62,20200917,0,0.0,7.0,0.0
2920,99,20200917,0,0.0,0.0,0.0
2921,1,20200917,1120,7.0,67406.0,660.0
2922,59,20200918,179,3.0,4904.0,78.0
2923,48,20200918,107,1.0,7295.0,129.0
2924,47,20200918,19,0.0,1542.0,15.0
2925,46,20200918,40,0.0,684.0,8.0
2926,35,20200918,401,0.0,34654.0,176.0
2927,24,20200918,297,1.0,16672.0,206.0
2928,10,20200918,1,0.0,345.0,0.0
2929,13,20200918,0,0.0,456.0,1.0
2930,12,20200918,0,0.0,744.0,1.0
2931,11,20200918,0,0.0,337.0,0.0
2932,60,20200918,0,0.0,0.0,0.0
2933,61,20200918,0,0.0,81.0,0.0
2934,62,20200918,0,0.0,25.0,0.0
2935,99,20200918,0,0.0,0.0,0.0
2936,1,20200918,1044,5.0,67739.0,614.0
2937,59,20200919,0,0.0,4187.0,0.0
2938,48,20200919,0,0.0,0.0,0.0
2939,47,20200919,11,0.0,2286.0,3.0
2940,46,20200919,18,0.0,0.0,12.0
2941,35,20200919,407,1.0,37667.0,177.0
2942,24,20200919,427,5.0,18183.0,272.0
2943,10,20200919,0,0.0,328.0,0.0
2944,13,20200919,0,0.0,520.0,0.0
2945,12,20200919,0,0.0,828.0,0.0
2946,11,20200919,0,0.0,326.0,0.0
2947,60,20200919,0,0.0,0.0,0.0
2948,61,20200919,0,0.0,0.0,0.0
2949,62,20200919,0,0.0,20.0,0.0
2950,99,20200919,0,0.0,0.0,0.0
2951,1,20200919,863,6.0,64345.0,464.0
2952,59,20200920,0,0.0,4113.0,0.0
2953,48,20200920,0,0.0,0.0,0.0
2954,47,20200920,20,0.0,1961.0,1.0
2955,46,20200920,28,0.0,0.0,5.0
2956,35,20200920,365,1.0,38815.0,191.0
2957,24,20200920,462,5.0,17574.0,306.0
2958,10,20200920,0,0.0,564.0,1.0
2959,13,20200920,0,0.0,407.0,0.0
2960,12,20200920,0,0.0,569.0,0.0
2961,11,20200920,0,0.0,301.0,0.0
2962,60,20200920,0,0.0,0.0,0.0
2963,61,20200920,0,0.0,0.0,0.0
2964,62,20200920,0,0.0,30.0,0.0
2965,99,20200920,0,0.0,0.0,0.0
2966,1,20200920,875,6.0,64334.0,504.0
2967,59,20200921,366,4.0,3173.0,-5.0
2968,48,20200921,358,1.0,23469.0,322.0
2969,47,20200921,7,0.0,1422.0,2.0
2970,46,20200921,22,2.0,4882.0,11.0
2971,35,20200921,425,2.0,30714.0,178.0
2972,24,20200921,586,2.0,14358.0,335.0
2973,10,20200921,0,0.0,306.0,0.0
2974,13,20200921,2,0.0,517.0,0.0
2975,12,20200921,0,0.0,500.0,0.0
2976,11,20200921,0,0.0,299.0,0.0
2977,60,20200921,0,0.0,85.0,0.0
2978,61,20200921,0,0.0,0.0,0.0
2979,62,20200921,0,0.0,28.0,0.0
2980,99,20200921,0,0.0,0.0,0.0
2981,1,20200921,1766,11.0,79753.0,843.0
2982,59,20200922,96,0.0,5553.0,797.0
2983,48,20200922,150,2.0,9430.0,42.0
2984,47,20200922,10,0.0,1283.0,9.0
2985,46,20200922,24,0.0,1233.0,7.0
2986,35,20200922,478,3.0,33073.0,196.0
2987,24,20200922,489,1.0,16177.0,319.0
2988,10,20200922,0,0.0,459.0,0.0
2989,13,20200922,0,0.0,483.0,0.0
2990,12,20200922,1,0.0,533.0,0.0
2991,11,20200922,0,0.0,186.0,0.0
2992,60,20200922,0,0.0,51.0,0.0
2993,61,20200922,0,0.0,274.0,0.0
2994,62,20200922,0,0.0,13.0,0.0
2995,99,20200922,0,0.0,0.0,0.0
2996,1,20200922,1248,6.0,68748.0,1370.0
2997,59,20200923,91,0.0,4484.0,180.0
2998,48,20200923,143,2.0,7859.0,186.0
2999,47,20200923,6,0.0,1184.0,19.0
3000,46,20200923,42,0.0,1689.0,4.0
3001,35,20200923,335,3.0,34278.0,258.0
3002,24,20200923,471,4.0,14770.0,236.0
3003,10,20200923,0,0.0,361.0,0.0
3004,13,20200923,1,0.0,652.0,0.0
3005,12,20200923,0,0.0,579.0,0.0
3006,11,20200923,1,0.0,696.0,1.0
3007,60,20200923,0,0.0,29.0,0.0
3008,61,20200923,0,0.0,84.0,0.0
3009,62,20200923,0,0.0,14.0,0.0
3010,99,20200923,0,0.0,0.0,0.0
3011,1,20200923,1090,9.0,66679.0,884.0
3012,59,20200924,148,2.0,4970.0,148.0
3013,48,20200924,158,1.0,8333.0,215.0
3014,47,20200924,5,0.0,1189.0,8.0
3015,46,20200924,37,1.0,1681.0,5.0
3016,35,20200924,409,1.0,29632.0,286.0
3017,24,20200924,582,1.0,19051.0,257.0
3018,10,20200924,0,0.0,584.0,0.0
3019,13,20200924,2,0.0,535.0,0.0
3020,12,20200924,0,0.0,893.0,0.0
3021,11,20200924,0,0.0,605.0,0.0
3022,60,20200924,0,0.0,45.0,0.0
3023,61,20200924,0,0.0,52.0,0.0
3024,62,20200924,0,0.0,20.0,0.0
3025,99,20200924,0,0.0,0.0,0.0
3026,1,20200924,1341,6.0,67590.0,919.0
3027,59,20200925,98,1.0,5600.0,119.0
3028,48,20200925,153,0.0,9497.0,118.0
3029,47,20200925,11,0.0,1357.0,18.0
3030,46,20200925,53,0.0,2081.0,15.0
3031,35,20200925,409,1.0,40496.0,283.0
3032,24,20200925,637,4.0,16527.0,313.0
3033,10,20200925,0,0.0,560.0,0.0
3034,13,20200925,1,0.0,639.0,0.0
3035,12,20200925,0,0.0,789.0,0.0
3036,11,20200925,0,0.0,347.0,0.0
3037,60,20200925,0,0.0,21.0,0.0
3038,61,20200925,0,0.0,50.0,0.0
3039,62,20200925,0,0.0,27.0,0.0
3040,99,20200925,0,0.0,0.0,0.0
3041,1,20200925,1362,6.0,77991.0,866.0
3042,59,20200926,0,0.0,5519.0,0.0
3043,48,20200926,0,0.0,0.0,0.0
3044,47,20200926,17,0.0,2372.0,6.0
3045,46,20200926,65,0.0,0.0,7.0
3046,35,20200926,435,0.0,41824.0,338.0
3047,24,20200926,698,7.0,18187.0,404.0
3048,10,20200926,0,0.0,410.0,0.0
3049,13,20200926,0,0.0,642.0,0.0
3050,12,20200926,0,0.0,740.0,0.0
3051,11,20200926,0,0.0,490.0,0.0
3052,60,20200926,0,0.0,0.0,0.0
3053,61,20200926,0,0.0,0.0,0.0
3054,62,20200926,0,0.0,32.0,0.0
3055,99,20200926,0,0.0,0.0,0.0
3056,1,20200926,1215,7.0,70216.0,755.0
3057,59,20200927,0,0.0,6183.0,0.0
3058,48,20200927,0,0.0,0.0,0.0
3059,47,20200927,15,0.0,2038.0,5.0
3060,46,20200927,51,0.0,0.0,7.0
3061,35,20200927,491,2.0,41119.0,289.0
3062,24,20200927,896,4.0,16838.0,469.0
3063,10,20200927,1,0.0,393.0,0.0
3064,13,20200927,0,0.0,600.0,0.0
3065,12,20200927,0,0.0,889.0,0.0
3066,11,20200927,0,0.0,161.0,0.0
3067,60,20200927,0,0.0,0.0,0.0
3068,61,20200927,0,0.0,0.0,0.0
3069,62,20200927,0,0.0,30.0,0.0
3070,99,20200927,0,0.0,0.0,0.0
3071,1,20200927,1454,6.0,68251.0,770.0
3072,59,20200928,267,3.0,4132.0,310.0
3073,48,20200928,406,4.0,33607.0,350.0
3074,47,20200928,14,0.0,1697.0,9.0
3075,46,20200928,39,1.0,6347.0,9.0
3076,35,20200928,700,1.0,39767.0,331.0
3077,24,20200928,750,1.0,14992.0,500.0
3078,10,20200928,0,0.0,224.0,0.0
3079,13,20200928,0,0.0,679.0,0.0
3080,12,20200928,0,0.0,691.0,0.0
3081,11,20200928,0,0.0,141.0,0.0
3082,60,20200928,0,0.0,62.0,0.0
3083,61,20200928,0,0.0,60.0,0.0
3084,62,20200928,0,0.0,0.0,0.0
3085,99,20200928,0,0.0,0.0,0.0
3086,1,20200928,2176,10.0,102399.0,1509.0
3087,59,20200929,105,1.0,6759.0,139.0
3088,48,20200929,160,1.0,10498.0,137.0
3089,47,20200929,7,0.0,1067.0,18.0
3090,46,20200929,34,0.0,1904.0,46.0
3091,35,20200929,554,4.0,37120.0,323.0
3092,24,20200929,799,7.0,15533.0,466.0
3093,10,20200929,0,0.0,341.0,0.0
3094,13,20200929,0,0.0,716.0,1.0
3095,12,20200929,0,0.0,605.0,0.0
3096,11,20200929,1,0.0,270.0,0.0
3097,60,20200929,0,0.0,34.0,0.0
3098,61,20200929,0,0.0,49.0,0.0
3099,62,20200929,0,0.0,20.0,0.0
3100,99,20200929,0,0.0,0.0,0.0
3101,1,20200929,1660,13.0,74916.0,1130.0
3102,59,20200930,125,0.0,4166.0,106.0
3103,48,20200930,153,1.0,0.0,141.0
3104,47,20200930,14,0.0,924.0,13.0
3105,46,20200930,40,0.0,1889.0,47.0
3106,35,20200930,625,4.0,34584.0,457.0
3107,24,20200930,838,1.0,16405.0,469.0
3108,10,20200930,1,0.0,534.0,1.0
3109,13,20200930,0,0.0,803.0,0.0
3110,12,20200930,1,0.0,771.0,0.0
3111,11,20200930,0,0.0,783.0,0.0
3112,60,20200930,0,0.0,26.0,0.0
3113,61,20200930,0,0.0,51.0,0.0
3114,62,20200930,0,0.0,0.0,0.0
3115,99,20200930,0,0.0,0.0,0.0
3116,1,20200930,1797,6.0,60936.0,1234.0
3117,59,20201001,82,1.0,6420.0,104.0
3118,48,20201001,173,2.0,0.0,157.0
3119,47,20201001,14,0.0,1644.0,9.0
3120,46,20201001,36,0.0,2143.0,14.0
3121,35,20201001,538,3.0,38349.0,515.0
3122,24,20201001,933,16.0,15953.0,580.0
3123,10,20201001,1,0.0,551.0,0.0
3124,13,20201001,0,0.0,730.0,0.0
3125,12,20201001,0,0.0,831.0,0.0
3126,11,20201001,0,0.0,353.0,0.0
3127,60,20201001,0,0.0,26.0,0.0
3128,61,20201001,0,0.0,44.0,0.0
3129,62,20201001,0,0.0,48.0,0.0
3130,99,20201001,0,0.0,0.0,0.0
3131,1,20201001,1777,22.0,67092.0,1379.0
3132,59,20201002,161,3.0,7310.0,118.0
3133,48,20201002,122,3.0,0.0,157.0
3134,47,20201002,13,0.0,1739.0,10.0
3135,46,20201002,43,1.0,1343.0,11.0
3136,35,20201002,732,76.0,38782.0,428.0
3137,24,20201002,1052,7.0,16040.0,539.0
3138,10,20201002,0,0.0,498.0,0.0
3139,13,20201002,0,0.0,659.0,1.0
3140,12,20201002,1,0.0,713.0,0.0
3141,11,20201002,0,0.0,0.0,0.0
3142,60,20201002,0,0.0,24.0,0.0
3143,61,20201002,0,0.0,0.0,0.0
3144,62,20201002,0,0.0,45.0,0.0
3145,99,20201002,0,0.0,0.0,0.0
3146,1,20201002,2124,90.0,67153.0,1264.0
3147,59,20201003,0,0.0,7104.0,0.0
3148,48,20201003,0,0.0,0.0,0.0
3149,47,20201003,14,0.0,2197.0,13.0
3150,46,20201003,36,1.0,0.0,10.0
3151,35,20201003,653,41.0,44742.0,435.0
3152,24,20201003,1107,10.0,16725.0,795.0
3153,10,20201003,1,1.0,660.0,0.0
3154,13,20201003,1,0.0,538.0,0.0
3155,12,20201003,0,0.0,745.0,0.0
3156,11,20201003,0,0.0,658.0,0.0
3157,60,20201003,0,0.0,0.0,0.0
3158,61,20201003,0,0.0,41.0,0.0
3159,62,20201003,0,0.0,0.0,0.0
3160,99,20201003,0,0.0,0.0,0.0
3161,1,20201003,1812,53.0,73410.0,1253.0
3162,59,20201004,0,0.0,5160.0,0.0
3163,48,20201004,0,0.0,0.0,0.0
3164,47,20201004,5,0.0,1052.0,0.0
3165,46,20201004,32,1.0,0.0,12.0
3166,35,20201004,566,7.0,38364.0,534.0
3167,24,20201004,1079,11.0,16087.0,826.0
3168,10,20201004,1,0.0,408.0,0.0
3169,13,20201004,0,0.0,434.0,3.0
3170,12,20201004,0,0.0,521.0,0.0
3171,11,20201004,2,0.0,152.0,1.0
3172,60,20201004,0,0.0,0.0,0.0
3173,61,20201004,0,0.0,0.0,0.0
3174,62,20201004,0,0.0,0.0,0.0
3175,99,20201004,0,0.0,0.0,0.0
3176,1,20201004,1685,19.0,62178.0,1376.0
3177,59,20201005,358,4.0,9283.0,302.0
3178,48,20201005,578,8.0,0.0,345.0
3179,47,20201005,9,0.0,1941.0,19.0
3180,46,20201005,51,0.0,5301.0,8.0
3181,35,20201005,615,5.0,36947.0,541.0
3182,24,20201005,1191,6.0,14730.0,876.0
3183,10,20201005,0,0.0,240.0,0.0
3184,13,20201005,2,0.0,341.0,0.0
3185,12,20201005,0,0.0,456.0,0.0
3186,11,20201005,0,0.0,191.0,0.0
3187,60,20201005,0,0.0,36.0,0.0
3188,61,20201005,0,0.0,0.0,0.0
3189,62,20201005,0,0.0,0.0,0.0
3190,99,20201005,0,0.0,0.0,0.0
3191,1,20201005,2804,23.0,69466.0,2091.0
3192,59,20201006,102,2.0,6162.0,69.0
3193,48,20201006,276,1.0,65930.0,158.0
3194,47,20201006,16,0.0,1164.0,20.0
3195,46,20201006,55,1.0,1912.0,12.0
3196,35,20201006,548,7.0,40656.0,546.0
3197,24,20201006,1364,15.0,12576.0,853.0
3198,10,20201006,0,0.0,447.0,0.0
3199,13,20201006,2,0.0,304.0,2.0
3200,12,20201006,0,0.0,433.0,0.0
3201,11,20201006,0,0.0,337.0,0.0
3202,60,20201006,0,0.0,34.0,0.0
3203,61,20201006,0,0.0,17.0,0.0
3204,62,20201006,0,0.0,0.0,0.0
3205,99,20201006,0,0.0,0.0,0.0
3206,1,20201006,2363,26.0,129972.0,1660.0
3207,59,20201007,115,0.0,5586.0,112.0
3208,48,20201007,143,0.0,7724.0,133.0
3209,47,20201007,10,0.0,1264.0,11.0
3210,46,20201007,32,3.0,2405.0,7.0
3211,35,20201007,583,1.0,41862.0,707.0
3212,24,20201007,900,7.0,13008.0,702.0
3213,10,20201007,0,0.0,361.0,0.0
3214,13,20201007,17,0.0,649.0,0.0
3215,12,20201007,0,0.0,594.0,0.0
3216,11,20201007,0,0.0,457.0,0.0
3217,60,20201007,0,0.0,20.0,0.0
3218,61,20201007,0,0.0,38.0,0.0
3219,62,20201007,0,0.0,57.0,0.0
3220,99,20201007,0,0.0,0.0,0.0
3221,1,20201007,1800,11.0,74025.0,1672.0
3222,59,20201008,110,1.0,5365.0,102.0
3223,48,20201008,364,2.0,9725.0,175.0
3224,47,20201008,18,0.0,1296.0,13.0
3225,46,20201008,66,0.0,2686.0,6.0
3226,35,20201008,797,4.0,46903.0,695.0
3227,24,20201008,1078,9.0,16980.0,850.0
3228,10,20201008,0,0.0,561.0,0.0
3229,13,20201008,3,0.0,661.0,1.0
3230,12,20201008,0,0.0,684.0,0.0
3231,11,20201008,0,0.0,349.0,0.0
3232,60,20201008,0,0.0,19.0,0.0
3233,61,20201008,0,0.0,41.0,0.0
3234,62,20201008,0,0.0,56.0,0.0
3235,99,20201008,0,0.0,0.0,0.0
3236,1,20201008,2436,16.0,85326.0,1842.0
3237,59,20201009,119,0.0,7505.0,104.0
3238,48,20201009,277,-1.0,14619.0,150.0
3239,47,20201009,22,0.0,1724.0,26.0
3240,46,20201009,84,3.0,2983.0,11.0
3241,35,20201009,939,5.0,43445.0,724.0
3242,24,20201009,1102,21.0,15025.0,1001.0
3243,10,20201009,2,0.0,403.0,0.0
3244,13,20201009,13,0.0,767.0,0.0
3245,12,20201009,0,0.0,722.0,0.0
3246,11,20201009,0,0.0,417.0,0.0
3247,60,20201009,0,0.0,27.0,0.0
3248,61,20201009,0,0.0,41.0,0.0
3249,62,20201009,0,0.0,58.0,0.0
3250,99,20201009,0,0.0,0.0,0.0
3251,1,20201009,2558,28.0,87736.0,2016.0
3252,59,20201010,0,0.0,7798.0,0.0
3253,48,20201010,0,0.0,9190.0,0.0
3254,47,20201010,34,0.0,1285.0,12.0
3255,46,20201010,96,2.0,0.0,10.0
3256,35,20201010,809,7.0,42849.0,700.0
3257,24,20201010,1097,14.0,15896.0,1110.0
3258,10,20201010,3,0.0,225.0,0.0
3259,13,20201010,20,0.0,604.0,0.0
3260,12,20201010,3,0.0,435.0,1.0
3261,11,20201010,0,0.0,336.0,0.0
3262,60,20201010,0,0.0,0.0,0.0
3263,61,20201010,0,0.0,0.0,0.0
3264,62,20201010,0,0.0,9.0,0.0
3265,99,20201010,0,0.0,0.0,0.0
3266,1,20201010,2062,23.0,78627.0,1833.0
3267,59,20201011,0,0.0,0.0,0.0
3268,48,20201011,0,0.0,8068.0,0.0
3269,47,20201011,24,1.0,2207.0,5.0
3270,46,20201011,54,0.0,0.0,8.0
3271,35,20201011,649,1.0,42695.0,705.0
3272,24,20201011,942,3.0,13705.0,1143.0
3273,10,20201011,0,0.0,206.0,0.0
3274,13,20201011,14,0.0,701.0,0.0
3275,12,20201011,0,0.0,0.0,1.0
3276,11,20201011,2,0.0,248.0,0.0
3277,60,20201011,0,0.0,0.0,0.0
3278,61,20201011,0,0.0,0.0,0.0
3279,62,20201011,0,0.0,13.0,0.0
3280,99,20201011,0,0.0,0.0,0.0
3281,1,20201011,1685,5.0,67843.0,1862.0
3282,59,20201012,0,0.0,0.0,0.0
3283,48,20201012,0,0.0,9895.0,0.0
3284,47,20201012,48,0.0,1686.0,12.0
3285,46,20201012,77,2.0,0.0,7.0
3286,35,20201012,0,0.0,0.0,0.0
3287,24,20201012,843,12.0,10791.0,1018.0
3288,10,20201012,1,0.0,227.0,1.0
3289,13,20201012,6,0.0,683.0,1.0
3290,12,20201012,0,0.0,768.0,0.0
3291,11,20201012,0,0.0,251.0,0.0
3292,60,20201012,0,0.0,0.0,0.0
3293,61,20201012,0,0.0,0.0,0.0
3294,62,20201012,0,0.0,0.0,0.0
3295,99,20201012,0,0.0,0.0,0.0
3296,1,20201012,975,14.0,24301.0,1039.0
3297,59,20201013,549,5.0,0.0,472.0
3298,48,20201013,961,4.0,6583.0,567.0
3299,47,20201013,34,0.0,1553.0,11.0
3300,46,20201013,124,1.0,9489.0,6.0
3301,35,20201013,1553,12.0,65492.0,1292.0
3302,24,20201013,815,5.0,0.0,877.0
3303,10,20201013,0,0.0,272.0,1.0
3304,13,20201013,6,0.0,660.0,0.0
3305,12,20201013,0,0.0,440.0,0.0
3306,11,20201013,0,0.0,120.0,2.0
3307,60,20201013,0,0.0,58.0,0.0
3308,61,20201013,0,0.0,0.0,0.0
3309,62,20201013,0,0.0,0.0,0.0
3310,99,20201013,0,0.0,0.0,0.0
3311,1,20201013,4042,27.0,84667.0,3228.0
3312,59,20201014,158,0.0,24922.0,138.0
3313,48,20201014,243,1.0,8565.0,168.0
3314,47,20201014,25,0.0,1174.0,9.0
3315,46,20201014,146,2.0,2263.0,18.0
3316,35,20201014,721,0.0,31153.0,783.0
3317,24,20201014,1203,7.0,22045.0,749.0
3318,10,20201014,0,0.0,302.0,0.0
3319,13,20201014,8,0.0,647.0,0.0
3320,12,20201014,0,0.0,523.0,0.0
3321,11,20201014,0,0.0,298.0,0.0
3322,60,20201014,0,0.0,32.0,0.0
3323,61,20201014,0,0.0,0.0,0.0
3324,62,20201014,0,0.0,34.0,0.0
3325,99,20201014,0,0.0,0.0,0.0
3326,1,20201014,2506,10.0,91958.0,1865.0
3327,59,20201015,142,0.0,4800.0,145.0
3328,48,20201015,244,1.0,0.0,194.0
3329,47,20201015,33,0.0,1626.0,16.0
3330,46,20201015,173,1.0,2206.0,19.0
3331,35,20201015,783,10.0,38654.0,779.0
3332,24,20201015,969,28.0,0.0,984.0
3333,10,20201015,1,0.0,387.0,0.0
3334,13,20201015,0,0.0,946.0,1.0
3335,12,20201015,0,0.0,645.0,1.0
3336,11,20201015,0,0.0,606.0,0.0
3337,60,20201015,0,0.0,25.0,0.0
3338,61,20201015,0,0.0,164.0,0.0
3339,62,20201015,0,0.0,16.0,0.0
3340,99,20201015,0,0.0,0.0,0.0
3341,1,20201015,2345,40.0,50075.0,2139.0
3342,59,20201016,155,1.0,5449.0,130.0
3343,48,20201016,332,0.0,14806.0,234.0
3344,47,20201016,38,0.0,1800.0,10.0
3345,46,20201016,75,0.0,2099.0,20.0
3346,35,20201016,712,9.0,37248.0,713.0
3347,24,20201016,1055,13.0,24995.0,1045.0
3348,10,20201016,3,0.0,340.0,0.0
3349,13,20201016,5,0.0,780.0,2.0
3350,12,20201016,1,0.0,674.0,0.0
3351,11,20201016,0,0.0,401.0,0.0
3352,60,20201016,0,0.0,14.0,0.0
3353,61,20201016,0,0.0,25.0,0.0
3354,62,20201016,0,0.0,0.0,0.0
3355,99,20201016,0,0.0,0.0,0.0
3356,1,20201016,2374,23.0,88631.0,2154.0
3357,59,20201017,0,0.0,7124.0,0.0
3358,48,20201017,0,0.0,0.0,0.0
3359,47,20201017,36,0.0,1777.0,9.0
3360,46,20201017,85,0.0,0.0,19.0
3361,35,20201017,805,10.0,43260.0,682.0
3362,24,20201017,1279,14.0,12756.0,1090.0
3363,10,20201017,0,0.0,278.0,1.0
3364,13,20201017,8,0.0,757.0,0.0
3365,12,20201017,2,0.0,803.0,1.0
3366,11,20201017,0,0.0,281.0,0.0
3367,60,20201017,0,0.0,0.0,0.0
3368,61,20201017,0,0.0,0.0,0.0
3369,62,20201017,0,0.0,19.0,0.0
3370,99,20201017,0,0.0,0.0,0.0
3371,1,20201017,2215,24.0,67055.0,1802.0
3372,59,20201018,0,0.0,0.0,0.0
3373,48,20201018,0,0.0,0.0,0.0
3374,47,20201018,24,0.0,1921.0,8.0
3375,46,20201018,44,2.0,0.0,15.0
3376,35,20201018,658,5.0,39514.0,685.0
3377,24,20201018,1094,6.0,11209.0,957.0
3378,10,20201018,0,0.0,366.0,0.0
3379,13,20201018,5,1.0,692.0,0.0
3380,12,20201018,2,0.0,440.0,1.0
3381,11,20201018,0,0.0,293.0,0.0
3382,60,20201018,0,0.0,0.0,0.0
3383,61,20201018,0,0.0,0.0,0.0
3384,62,20201018,0,0.0,0.0,0.0
3385,99,20201018,0,0.0,0.0,0.0
3386,1,20201018,1827,14.0,54435.0,1666.0
3387,59,20201019,498,2.0,0.0,366.0
3388,48,20201019,898,4.0,22998.0,592.0
3389,47,20201019,66,0.0,1409.0,10.0
3390,46,20201019,80,2.0,6687.0,10.0
3391,35,20201019,704,4.0,30822.0,607.0
3392,24,20201019,1038,6.0,9279.0,970.0
3393,10,20201019,0,0.0,177.0,0.0
3394,13,20201019,3,0.0,380.0,4.0
3395,12,20201019,0,0.0,359.0,0.0
3396,11,20201019,0,0.0,124.0,0.0
3397,60,20201019,2,0.0,34.0,0.0
3398,61,20201019,0,0.0,82.0,0.0
3399,62,20201019,0,0.0,18.0,0.0
3400,99,20201019,0,0.0,0.0,0.0
3401,1,20201019,3289,18.0,72369.0,2559.0
3402,59,20201020,167,1.0,15281.0,118.0
3403,48,20201020,323,1.0,6965.0,257.0
3404,47,20201020,43,0.0,1738.0,14.0
3405,46,20201020,109,0.0,2341.0,106.0
3406,35,20201020,821,3.0,23263.0,628.0
3407,24,20201020,787,11.0,8744.0,939.0
3408,10,20201020,0,0.0,257.0,0.0
3409,13,20201020,0,0.0,394.0,8.0
3410,12,20201020,0,0.0,462.0,1.0
3411,11,20201020,1,0.0,509.0,1.0
3412,60,20201020,0,0.0,34.0,0.0
3413,61,20201020,0,0.0,0.0,0.0
